Author,Publisher,Title,Main_Price,Wafilife_Price
প্রফেসর ড. বি. এম ইকরামুল হক,Not Listed,অক্ষরপত্র উচ্চতর গণিত সমাধান প্রথম পত্র (একাদশ-দ্বাদশ শ্রেণি),0,৪৭০৳
প্রফেসর ড. বি. এম ইকরামুল হক,Not Listed,উচ্চতর গণিত ২য় পত্র (একাদশ-দ্বাদশ শ্রেণি),0,৪০০৳
প্রফেসর ড. বি. এম ইকরামুল হক,Not Listed,কোয়ান্টাম বলবিদ্যা,২৭৭৳,২৩২৳
প্রফেসর ড. বি. এম ইকরামুল হক,Not Listed,ব্যবহারিক উচ্চতর গণিত ১ম ও ২য় পত্র (একাদশ-দ্বাদশ শ্রেণি),0,২০০৳
প্রফেসর ড. বি. এম ইকরামুল হক,Not Listed,অক্ষরপত্র উচ্চতর গণিত প্রথম পত্র (একাদশ-দ্বাদশ শ্রেণি),0,৪৫০৳
প্রফেসর ড. বোরহান উদ্দিন খান,Not Listed,চট্রগ্রামের বিশিষ্ট তিনজন লেখকের চিন্তাধারা,১৬০৳,১৪৩৳
প্রফেসর ড. মকবুল হোসেন,Not Listed,Bangabandhu Sheikh Mujibur Rahman : Father of the Nation,"৩,০০০৳","২,৪৯০৳"
প্রফেসর ড. মাহফুজুর রহমান,Not Listed,ইসলামী ব্যাংক ব্যবস্থা,২০০৳,১৬০৳
প্রফেসর ড. মাহফুজুর রহমান,Not Listed,ইসলামে হালাল-হারাম,৪৬০৳,৩২২৳
প্রফেসর ড. মির্জা রবিউল হায়দার,Not Listed,আন্তর্জাতিক বাণিজ্য (৪র্থ বর্ষ ব্যবস্থপনা বিভাগের জন্য),২৮৬৳,২৪০৳
প্রফেসর ড. মির্জা রবিউল হায়দার,Not Listed,আন্তর্জাতিক বাণিজ্য (৪র্থ বর্ষ ব্যবস্থপনা বিভাগের জন্য),৩১৫৳,২৮৪৳
প্রফেসর ড. মু: সায়দুল ইসলাম,Not Listed,রসায়ন - প্রথম পত্র (একাদশ-দ্বাদশ শ্রেণি),৪০০৳,৩৬০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,প্রিয় নবীজি প্যাকেজ,"১,২০০৳",৬০০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,"গরীবুল হাদীস [বিশ্ববিদ্যালয়সমূহের 'ইসলামিক স্টাডিজ বিভাগ' এবং ইসলামি আরবি বিশ্ববিদ্যালয়, ঢাকা এর অধিনস্থ 'বি.এ অনার্স ফাজিল ২য় বর্ষের' সিলেবাসভুক্ত) (বিশ্লেষণধর্মী পর্যালোচনা)]",৩৫০৳,৩৩০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,করোনা ভাইরাস রাসূল সা. এর চিকিৎসা পদ্ধতি ও এর মুক্তির দু'আ,৩৬০৳,১৮০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,বিবাহ প্যাকেজ - ৫ টি বইয়ের সেট,"১,৩২০৳",৭১৭৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,মাউযু' হাদীস বা প্রচলিত জাল হাদীস,২২০৳,১১০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,উমর রা. এর জীবন কর্ম ও শাসন পদ্ধতি,৬০০৳,৩০০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,উমর রা. এর সৈনিক জীবন,২০০৳,১০০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,ইসলামের দৃষ্টিতে দাম্পত্য জীবন,২৪০৳,১২০৳
প্রফেসর ড. মুফতী মুহাম্মদ মানজুরুর রহমান,Not Listed,জীবনকর্ম সিরিজ (৭টি বই),"১,৯১০৳","১,০৫১৳"
প্রফেসর ড. মুহাম্মদ ইউসুফ আলী,Not Listed,বিগ ব্যাং ও মহাবিশ্বের আবির্ভাব,৫০০৳,৩৫০৳
প্রফেসর ড. মুহাম্মদ মাহবুবুর রহমান,Not Listed,পারস্পরিক অধিকার,৪৫০৳,৩৬০৳
প্রফেসর ড. মুহাম্মাদ বিলাল হুসাইন,Not Listed,আরবী সাহিত্যের ইতিহাস ১ম খন্ড (জাহিলী যুগ ও ইসলামী যুগ ),৩৫০৳,২২৪৳
প্রফেসর ড. মুহাম্মাদ বিলাল হুসাইন,Not Listed,ইমরু’উল কায়স ও তার মু’আল্লাকাহ,৮০৳,৫১৳
প্রফেসর ড. মুহাম্মাদ বিলাল হুসাইন,Not Listed,কা‘ব ইবন যুহায়র (রা.) ও কাসীদাতু বানাত সু’আদ,৬০৳,৩৮৳
প্রফেসর ড. মুহাম্মাদ বিলাল হুসাইন,Not Listed,আলী (রা.) এর সাহিত্য প্রতিভা,২০০৳,১২৮৳
প্রফেসর ড. মুহাম্মাদ বিলাল হুসাইন,Not Listed,ইমাম শারফুদ্দীন আল বূসীরী (রহ) ও কাসীদাতুল বুরদাহ,২২০৳,১৪১৳
প্রফেসর ড. মেহমেদ গরমেজ,Not Listed,বিশ্বায়নের যুগে যুবজিজ্ঞাসা,২২০৳,১৫৪৳
প্রফেসর ড. মেহমেদ গরমেজ,Not Listed,সুন্নত ও হাদীস বুঝার মেথডোলজি,0,৪০০৳
প্রফেসর ড. মেহমেদ গরমেজ,Not Listed,বিশ্বব্যাপী আখলাকী সংকট,২৪০৳,১৭৫৳
প্রফেসর ড. মেহমেদ গরমেজ,Not Listed,ইসলামী জ্ঞানে উসূলের ধারা,২২০৳,১৬৫৳
প্রফেসর ড. মেহমেদ গরমেজ,Not Listed,বিশ্বায়নের যুগে ইসলাম উম্মাহ এবং সভ্যতা,১৯০৳,১৪৩৳
প্রফেসর ড. মো. আতিয়ার রহমান,Not Listed,ইসলামের অর্থনৈতিক ইতিহাস,৪৫০৳,৩৮৭৳
প্রফেসর ড. মো. আলাউদ্দিন,Not Listed,ব্যবস্থাপনা তথ্য পদ্ধতি - মাস্টার্স ফাইনাল - ব্যবস্থাপনা বিভাগ,0,৪৫০৳
প্রফেসর ড. মো. আলাউদ্দিন,Not Listed,ব্যবসায় গবেষণা - মাস্টার্স ফাইনাল - ব্যবস্থাপনা বিভাগ,0,৩৫০৳
প্রফেসর ড. মো. আলাউদ্দিন,Not Listed,বিজ্ঞান কী ও কেন,৩০০৳,২৫৫৳
প্রফেসর ড. মো. ওসমান গনী,Not Listed,ইসলামের ইতিহাস ও সংস্কৃতি - প্রথম পত্র (একাদশ ও দ্বাদশ শ্রেণি),২৮০৳,২৫২৳
প্রফেসর ড. মো. ফজলুল হক,Not Listed,অক্ষরপত্র জীববিজ্ঞান দ্বিতীয় পত্র (একাদশ-দ্বাদশ শ্রেণি),0,৫৪০৳
প্রফেসর ড. মো. ফজলুল হক,Not Listed,আলিম জীববিজ্ঞান - দ্বিতীয় পত্র,0,৩৮০৳
প্রফেসর ড. মো. ফজলুল হক,Not Listed,Akkharpatra Biology 2nd Paper (Class 11-12) - English Version,0,৭৫০৳
প্রফেসর ড. মো. লোকমান হোসেন,Not Listed,শিক্ষা ও জীবনবোধ : প্রজন্ম থেকে প্রজন্ম,৪৫০৳,৩৭৪৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,অক্ষরপত্র ব্যবহারিক জীববিজ্ঞান প্রথম ও দ্বিতীয় পত্র (একাদশ-দ্বাদশ শ্রেণি),0,১৪০৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,Akkharpatra Biology First Paper (Class 11-12) - English Version,0,৭৫০৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,অক্ষরপত্র জীববিজ্ঞান প্রথম পত্র (একাদশ-দ্বাদশ শ্রেণি),0,৫৫০৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,আলিম জীববিজ্ঞান - প্রথম পত্র,0,৩৮০৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,Akkharpatra Biology First Paper (Class 11-12) - English Version,0,৭৫০৳
প্রফেসর ড. মোঃ আজিবুর রহমান,Not Listed,জীববিজ্ঞান ১ম পত্র (একাদশ-দ্বাদশ শ্রেণি),৫৫০৳,৪৮০৳
